0.000	5.211	0.148	1.903	1.275	1.992	31.337
0.156	3.832	0.172	2.881	3.839	1.990	18.770
0.003	12.754	0.133	2.708	1.139	1.977	69.687
0.000	7.703	0.117	2.929	1.576	1.571	43.235
0.020	6.574	0.164	4.202	1.961	1.998	30.499
0.000	13.766	0.109	2.452	1.880	1.503	88.290
0.000	9.309	0.094	2.262	1.022	2.000	43.657
0.000	5.812	0.195	1.404	1.499	1.027	35.259
0.001	9.008	0.125	2.789	1.236	2.000	49.188
0.000	11.535	0.188	2.845	1.576	1.634	86.156
0.000	3.062	0.203	2.931	1.319	1.834	8.117
0.000	12.391	0.156	2.876	1.588	1.688	68.567
0.000	9.332	0.195	3.442	1.154	1.697	54.485
0.087	1.809	0.172	5.184	1.465	1.799	1.210
0.000	5.883	0.141	2.912	1.026	1.088	32.333
0.000	6.457	0.211	3.326	3.811	1.953	30.948
0.000	2.961	0.164	3.179	1.032	1.918	14.519
0.000	1.836	0.148	3.302	1.272	1.477	13.972
0.000	10.066	0.156	4.430	1.100	0.954	59.941
0.000	3.734	0.148	3.856	3.367	1.933	11.296
0.000	12.918	0.133	3.990	1.047	1.494	78.453
0.000	15.754	0.102	2.180	1.072	1.082	87.454
0.000	9.586	0.180	3.060	1.240	1.107	51.154
0.002	3.859	0.188	2.677	1.694	1.991	20.697
0.075	9.543	0.141	2.886	1.316	1.399	59.052
0.000	0.980	0.141	3.121	1.243	1.998	18.423
0.029	15.020	0.086	2.926	1.142	0.414	91.684
0.000	11.227	0.156	2.906	1.034	1.712	57.378
0.014	8.570	0.094	3.102	2.555	1.107	43.081
0.333	8.508	0.156	5.213	1.888	1.940	45.294
0.205	9.613	0.141	3.790	1.044	0.311	54.377
0.013	2.148	0.109	2.469	1.216	1.909	3.132
0.000	10.762	0.070	4.395	1.746	1.997	53.548
0.000	0.125	0.117	1.795	1.712	1.664	-5.775
0.075	4.551	0.172	2.210	1.092	1.407	24.326
0.000	12.586	0.195	4.439	1.619	1.963	69.536
0.000	5.262	0.172	3.543	1.098	1.902	25.214
0.000	9.453	0.141	2.886	1.016	1.999	54.161
0.184	13.613	0.133	3.721	1.034	1.229	72.624
0.004	6.910	0.148	2.148	1.400	2.000	35.469
0.000	4.426	0.188	2.735	1.024	0.525	18.353
0.044	15.859	0.148	4.191	1.431	1.710	88.077
0.000	12.434	0.141	1.610	1.026	1.610	68.408
0.000	0.340	0.188	2.214	2.854	1.514	-4.948
0.010	13.391	0.164	2.308	1.052	1.784	83.881
0.000	11.441	0.094	2.794	2.214	1.266	99.719
0.000	7.828	0.125	2.880	1.201	1.444	36.648
0.052	9.023	0.141	4.130	1.706	1.941	41.164
0.290	10.156	0.203	2.406	1.002	1.954	52.142
0.000	11.570	0.117	3.013	1.955	1.963	74.828
0.000	11.117	0.242	2.521	2.544	1.999	57.610
0.013	0.496	0.164	3.877	1.692	0.610	-7.903
0.001	14.680	0.203	3.015	1.157	1.699	78.095
0.002	13.828	0.211	2.773	1.543	1.915	81.392
0.000	0.039	0.164	4.044	1.211	1.019	-6.457
0.013	13.250	0.242	2.791	1.069	1.915	69.429
0.004	10.676	0.180	2.049	1.233	1.816	66.618
0.040	12.383	0.141	2.217	1.365	1.679	65.123
0.372	14.887	0.141	2.389	1.583	1.561	87.198
0.008	8.398	0.141	2.189	4.290	1.989	49.693
0.062	0.062	0.188	3.642	2.381	1.997	-7.961
0.002	5.297	0.211	3.520	1.293	1.691	25.381
0.096	2.480	0.188	4.867	1.027	1.847	-0.182
0.018	14.434	0.172	2.913	1.057	1.834	80.621
0.000	6.680	0.117	3.879	1.186	1.979	40.938
0.003	4.203	0.141	2.240	1.088	1.825	15.343
0.000	0.551	0.203	2.833	1.705	1.932	-4.890
0.000	6.336	0.195	1.652	1.103	1.637	28.405
0.000	6.566	0.164	1.429	1.329	1.912	41.138
0.000	14.922	0.172	4.723	1.517	0.845	86.709
0.003	9.133	0.172	5.514	1.348	1.496	44.871
0.000	11.867	0.148	2.988	1.424	1.378	68.666
0.000	7.133	0.148	2.028	1.065	1.581	42.247
0.000	13.062	0.062	3.589	1.000	1.361	69.515
0.000	8.316	0.148	3.387	1.165	1.531	47.329
0.235	12.141	0.141	4.659	1.620	1.167	69.597
0.055	5.762	0.188	1.805	2.242	1.928	32.724
0.003	8.418	0.211	2.877	1.027	1.993	41.339
0.001	15.840	0.141	1.390	1.152	1.880	93.364
0.000	5.965	0.156	2.866	1.283	1.582	26.321
0.000	7.773	0.109	2.081	1.190	1.998	39.768
0.000	2.527	0.148	2.586	3.549	1.486	16.474
0.000	7.309	0.172	4.682	1.473	1.633	35.544
0.042	11.914	0.164	1.928	1.577	1.103	80.615
0.000	1.988	0.180	1.834	1.405	1.685	3.861
0.003	3.574	0.164	3.005	1.413	1.765	13.182
0.004	15.523	0.125	4.262	1.419	1.990	97.695
0.006	10.109	0.117	1.757	1.363	1.987	53.179
0.001	1.195	0.156	1.657	1.002	1.102	8.752
0.000	1.145	0.141	2.391	1.445	0.670	5.572
0.000	11.027	0.164	4.415	1.604	1.356	66.744
0.017	15.742	0.188	4.453	1.112	1.967	93.356
0.003	0.930	0.148	2.427	1.247	1.900	7.018
0.086	14.184	0.172	1.257	1.349	1.651	84.211
0.000	11.129	0.164	2.444	1.121	1.687	62.622
0.001	0.797	0.141	2.422	1.056	1.929	-1.792
0.327	13.301	0.156	3.479	1.088	1.994	77.725
0.000	4.133	0.195	2.731	2.069	1.976	13.495
0.001	7.660	0.211	3.331	1.257	1.725	39.375
0.034	7.023	0.164	1.079	1.410	1.806	43.734
0.007	7.000	0.180	1.714	1.112	1.982	32.966
0.104	13.535	0.164	2.468	1.173	1.941	90.934
0.000	7.059	0.164	3.552	1.014	0.805	34.025
0.246	3.293	0.148	3.424	1.718	1.099	10.303
0.000	6.027	0.203	1.872	1.025	1.999	27.589
0.149	14.508	0.141	2.706	1.792	1.946	79.167
0.008	9.449	0.141	4.162	1.508	1.293	56.113
0.000	10.789	0.156	1.962	1.893	1.988	58.818
0.000	1.906	0.195	3.634	1.295	1.554	5.943
0.000	9.035	0.188	1.893	1.585	1.637	50.062
0.004	15.258	0.125	4.298	1.524	1.791	91.798
0.010	4.172	0.117	2.484	1.059	1.945	24.952
0.000	12.617	0.164	3.908	1.041	1.429	68.364
0.000	1.355	0.148	1.595	1.578	1.889	10.218
0.000	15.027	0.203	5.487	1.471	1.891	89.067
0.278	1.230	0.117	3.042	1.222	1.887	-4.667
0.000	7.000	0.188	3.082	3.035	1.738	33.999
0.167	0.969	0.164	2.373	1.425	0.714	6.984
0.061	5.680	0.172	2.877	1.087	1.897	36.682
0.000	13.480	0.156	3.238	1.096	1.132	73.448
0.002	13.105	0.188	2.020	2.380	0.810	86.412
0.201	5.211	0.172	2.654	1.021	1.926	25.542
0.015	0.980	0.125	3.519	1.005	1.995	1.261
0.000	15.047	0.141	3.331	1.444	1.872	89.601
0.383	14.508	0.188	4.752	1.161	1.730	76.813
0.000	4.816	0.109	2.882	1.184	1.938	17.867
0.001	8.254	0.164	3.546	1.206	0.810	47.599
0.007	11.809	0.148	1.897	1.146	1.884	61.802
0.000	7.391	0.148	4.104	1.296	1.792	45.516
0.003	7.121	0.156	4.012	1.185	1.863	36.493
0.040	8.777	0.180	2.656	1.073	0.979	50.772
0.000	10.320	0.133	2.554	1.114	1.858	50.949
0.000	3.539	0.156	3.696	1.325	0.853	24.012
0.000	4.102	0.141	3.016	1.136	1.972	19.395
0.048	11.715	0.188	3.677	1.096	1.945	63.065
0.000	10.746	0.133	2.128	1.034	1.988	54.173
0.019	4.934	0.164	2.181	2.435	1.684	25.874
0.000	15.730	0.102	3.768	1.680	1.952	84.411
0.000	11.238	0.117	4.028	1.015	1.994	60.366
0.000	3.863	0.148	3.224	1.162	1.102	31.084
0.002	0.445	0.141	4.209	1.693	1.262	-4.906
0.004	1.766	0.172	1.825	1.010	1.961	5.603
0.000	8.059	0.180	3.684	1.662	1.963	38.119
0.286	15.148	0.141	3.363	1.123	0.908	86.026
0.018	10.508	0.125	2.759	1.305	1.923	57.651
0.000	1.484	0.148	1.482	1.283	0.844	2.567
0.337	7.875	0.109	2.862	1.679	1.981	51.585
0.000	7.578	0.219	2.444	1.085	1.269	45.571
0.000	15.445	0.109	1.557	1.460	1.611	86.253
0.000	12.160	0.188	2.426	1.021	1.838	64.622
0.000	11.574	0.195	1.787	1.163	1.546	75.052
0.000	10.379	0.133	4.075	1.750	1.604	55.816
0.004	9.164	0.117	3.119	1.115	2.000	52.690
0.000	13.863	0.180	2.269	1.892	1.576	76.934
0.001	1.484	0.109	1.543	1.012	1.730	11.756
0.000	6.172	0.164	1.678	1.088	1.450	34.075
0.011	2.609	0.141	2.680	1.048	1.222	9.790
0.007	11.164	0.141	1.001	1.481	1.363	71.351
0.001	15.629	0.211	2.880	1.061	1.518	93.792
0.000	3.344	0.156	2.815	1.073	1.964	9.148
0.025	5.008	0.148	2.377	1.345	1.940	21.478
0.000	15.984	0.172	2.361	1.004	1.104	89.006
0.000	0.508	0.156	3.447	1.030	1.995	8.054
0.001	6.406	0.203	3.044	1.110	1.496	30.242
0.016	12.184	0.141	2.917	1.638	1.399	80.238
0.000	12.117	0.211	2.685	1.034	0.675	71.421
0.010	11.102	0.172	1.922	1.662	1.664	56.622
0.002	5.430	0.102	4.309	1.050	1.966	24.682
0.000	10.465	0.125	3.084	1.034	1.508	51.997
0.000	14.043	0.133	2.086	1.024	1.323	81.722
0.001	15.699	0.211	2.886	1.581	1.824	103.162
0.000	6.461	0.211	3.021	1.271	1.996	39.845
0.048	8.785	0.148	2.655	1.368	1.682	52.583
0.037	6.723	0.156	2.724	1.130	1.653	58.115
0.006	5.809	0.102	1.898	1.133	1.998	39.627
0.000	5.062	0.102	3.164	1.184	1.419	22.975
0.000	6.398	0.164	1.986	1.182	1.983	36.309
0.000	8.004	0.148	3.187	1.269	1.977	43.965
0.000	3.016	0.227	1.579	2.717	1.949	13.391
0.000	3.684	0.180	3.111	2.233	1.870	11.442
0.000	5.316	0.211	5.814	1.528	1.884	28.459
0.000	1.797	0.156	3.258	1.018	1.981	1.262
0.000	12.543	0.211	3.267	1.694	1.820	85.849
0.033	10.453	0.148	2.357	1.202	1.673	65.896
0.000	7.027	0.133	3.006	1.117	1.674	37.554
0.000	2.133	0.141	4.593	1.089	0.995	-2.022
0.079	14.312	0.188	2.719	1.015	1.208	90.269
0.000	11.984	0.195	4.413	1.747	0.533	61.841
0.478	9.977	0.219	2.986	1.385	1.688	58.827
0.000	15.898	0.164	1.882	1.048	1.851	93.126
0.000	15.230	0.141	3.713	1.155	1.318	85.421
0.005	11.816	0.117	3.068	1.332	1.622	60.834
0.001	3.312	0.156	1.894	1.053	1.642	15.019
0.153	2.641	0.109	2.414	1.317	1.413	16.351
0.000	3.320	0.164	3.666	1.273	1.995	11.167
0.076	14.477	0.148	3.763	1.912	0.271	79.670
0.000	0.359	0.148	2.392	1.023	1.653	-7.672
0.000	12.477	0.086	2.136	2.071	0.769	74.287
0.000	2.184	0.180	4.034	1.277	1.600	10.207
0.001	6.852	0.172	3.239	1.663	1.991	30.748
0.000	0.621	0.133	2.420	1.091	1.673	2.578
0.000	9.320	0.148	1.787	1.931	1.908	51.849
0.803	15.270	0.180	2.463	1.362	1.960	89.953
0.008	11.500	0.219	3.797	1.752	1.976	74.162
0.003	10.984	0.172	2.116	1.874	1.493	57.442
0.004	5.348	0.148	3.992	1.625	1.991	29.137
0.000	1.336	0.086	1.185	1.036	1.306	5.979
0.000	8.406	0.125	3.363	1.165	1.999	62.108
0.012	8.184	0.125	2.980	1.685	1.288	41.467
0.000	6.133	0.133	2.964	1.867	1.611	37.448
0.000	14.805	0.141	3.858	1.135	1.794	85.345
0.122	9.242	0.234	1.859	1.212	1.623	55.751
0.000	5.418	0.141	3.252	1.484	1.646	21.405
0.006	9.625	0.133	2.967	1.208	1.924	63.579
0.005	6.988	0.172	4.871	1.791	1.924	36.591
0.000	7.578	0.203	2.371	1.388	1.040	43.009
0.001	12.492	0.164	2.612	1.969	1.908	79.177
0.000	2.504	0.109	4.675	1.296	0.387	15.361
0.000	4.859	0.141	1.458	2.072	1.400	47.399
0.002	4.805	0.148	3.063	1.599	1.163	24.073
0.000	13.781	0.180	3.216	1.574	1.706	86.652
0.001	8.520	0.141	2.369	1.834	1.318	55.212
0.019	15.820	0.211	2.470	2.210	1.156	99.395
0.009	4.766	0.172	1.487	1.584	1.888	26.196
0.087	1.285	0.117	1.742	1.011	0.745	-0.412
0.000	12.594	0.172	2.566	2.276	1.896	73.688
0.000	4.789	0.211	1.723	1.075	1.937	22.297
0.022	3.809	0.219	3.091	1.154	1.235	15.468
0.182	11.863	0.125	3.210	1.873	1.570	62.800
0.199	0.727	0.094	2.700	1.588	1.363	-1.535
0.002	15.102	0.172	1.704	1.267	1.741	85.582
0.000	6.305	0.164	2.847	1.099	1.961	31.916
0.000	7.480	0.180	1.951	1.015	0.432	47.257
0.030	0.148	0.148	2.045	1.107	1.980	2.632
0.001	8.148	0.164	1.866	1.867	1.726	41.506
0.000	2.387	0.242	2.646	3.566	1.884	18.084
0.000	4.430	0.219	2.705	1.676	1.623	19.543
0.099	12.535	0.180	3.118	1.232	1.955	75.870
0.000	3.082	0.109	3.313	1.208	1.215	17.829
0.000	9.387	0.148	2.915	1.222	1.984	62.122
0.000	15.121	0.203	1.890	1.149	1.943	92.956
0.006	15.020	0.125	3.273	1.334	1.914	78.138
0.000	9.465	0.133	2.344	2.010	1.997	62.720
0.000	6.652	0.219	2.529	1.587	2.000	32.350
0.000	12.215	0.117	1.719	1.683	1.488	73.980
0.050	2.168	0.180	2.843	1.030	1.909	3.675
0.000	10.824	0.117	2.073	1.280	1.747	58.214
0.000	5.332	0.141	1.239	1.451	1.999	27.142
0.004	13.066	0.109	3.160	1.166	1.774	69.662
0.000	11.234	0.148	2.987	1.013	1.920	60.079
0.000	2.824	0.141	5.241	1.155	1.243	3.377
0.000	12.805	0.180	2.820	1.146	1.834	78.329
0.000	3.535	0.148	1.997	1.035	1.644	11.007
0.212	12.648	0.148	2.827	1.331	0.871	69.658
0.000	1.773	0.195	2.706	1.003	1.465	2.327
0.000	8.438	0.156	3.589	1.159	1.505	55.294
0.000	13.367	0.141	3.611	1.030	1.991	68.306
0.001	1.180	0.195	3.235	2.858	1.944	3.102
0.000	7.742	0.164	4.568	1.369	1.224	40.634
0.000	12.027	0.219	4.714	1.096	1.789	66.319
0.000	15.629	0.109	3.913	1.262	1.831	85.773
0.000	5.238	0.141	5.645	2.372	1.357	26.010
0.000	15.820	0.180	4.880	1.386	1.954	92.424
0.013	4.684	0.164	1.994	1.148	1.869	15.710
0.000	7.723	0.188	4.874	1.101	1.931	36.732
0.000	4.816	0.172	4.299	1.317	1.940	19.311
0.007	13.727	0.164	2.554	2.233	1.976	77.105
0.000	10.793	0.133	3.792	1.095	1.991	51.783
0.022	5.461	0.172	3.029	1.128	0.609	24.836
0.135	15.277	0.156	2.794	1.878	1.355	97.291
0.006	3.043	0.125	1.923	1.755	1.729	9.221
0.000	9.172	0.141	1.315	1.364	1.488	48.831
0.056	1.109	0.219	2.697	1.877	1.945	9.434
0.000	0.809	0.164	2.365	1.080	1.663	-2.344
0.032	5.789	0.141	4.227	1.103	1.174	30.790
0.001	13.508	0.164	3.472	2.631	1.400	77.958
0.000	12.895	0.211	2.418	2.356	1.980	77.744
0.000	13.891	0.086	2.896	1.525	1.956	77.897
0.001	10.555	0.172	2.148	1.033	1.944	64.082
0.000	11.754	0.164	3.308	2.203	1.999	75.149
0.143	12.270	0.188	1.039	1.155	1.488	76.164
0.072	3.312	0.164	4.056	1.434	1.731	29.745
0.058	9.531	0.133	4.122	1.867	1.900	48.162
0.000	12.223	0.164	4.390	1.489	1.257	62.613
0.000	11.652	0.172	2.275	1.056	1.818	67.390
0.000	3.371	0.148	2.216	1.160	1.479	12.129
0.284	12.766	0.156	2.965	1.161	1.302	71.933
0.000	11.301	0.164	3.013	1.236	1.433	71.586
0.007	10.781	0.086	3.571	1.083	1.595	55.390
0.000	11.367	0.156	5.676	1.255	1.958	53.598
0.247	7.316	0.133	4.157	1.159	2.000	41.615
0.016	14.223	0.133	1.804	1.139	1.546	89.548
0.002	15.066	0.203	1.935	1.014	1.950	85.910
0.000	2.758	0.109	1.957	1.397	1.955	18.879
0.000	1.902	0.195	2.771	1.218	1.966	14.975
0.000	12.129	0.211	2.818	1.080	1.148	75.057
0.060	13.402	0.195	5.833	1.054	1.725	66.061
0.002	0.898	0.156	3.650	1.091	1.423	-4.836
0.019	5.195	0.172	2.990	2.076	1.707	19.631
0.000	14.023	0.164	2.153	1.267	1.438	103.890
0.007	15.934	0.195	4.168	1.430	1.627	92.768
0.001	4.133	0.148	2.508	1.527	1.862	48.063
0.005	15.934	0.172	5.625	1.014	1.901	99.230
0.006	14.059	0.180	2.069	1.270	1.980	87.366
0.133	9.797	0.125	3.551	1.155	1.438	54.679
0.000	0.625	0.188	5.229	1.564	1.967	-9.597
0.002	14.410	0.211	3.104	1.537	0.642	81.753
0.004	11.004	0.195	4.332	1.010	1.999	53.663
0.000	2.578	0.172	3.912	1.480	1.278	4.289
0.000	5.617	0.227	3.546	1.032	1.522	35.007
0.001	15.574	0.188	3.768	1.294	1.996	89.396
0.000	5.055	0.188	4.551	1.599	1.850	20.186
0.000	13.777	0.188	2.428	7.560	1.950	103.981
0.000	6.656	0.164	2.899	1.077	1.901	31.692
0.016	8.516	0.164	2.214	1.073	1.810	55.155
0.000	9.281	0.148	4.490	1.185	1.136	44.687
0.000	2.711	0.141	2.594	1.163	1.361	6.726
0.004	8.223	0.195	2.934	1.295	1.940	60.980
0.001	1.383	0.203	1.939	1.819	1.272	0.684
0.000	9.191	0.188	2.868	2.348	1.146	47.475
0.050	3.102	0.102	2.881	1.575	1.460	18.116
0.000	5.664	0.164	3.204	1.102	1.797	32.667
0.000	14.410	0.102	2.526	1.239	1.676	89.477
0.011	5.902	0.133	3.512	1.172	1.737	29.622
0.074	10.254	0.148	2.280	1.261	1.934	76.796
0.000	5.406	0.133	2.881	1.188	1.953	34.464
0.037	7.562	0.164	2.873	1.201	1.985	40.854
0.000	11.977	0.133	2.360	1.080	1.983	71.735
0.000	2.172	0.102	7.044	1.015	1.994	-4.310
0.011	9.137	0.172	3.482	1.170	1.656	43.310
0.003	8.035	0.141	3.096	1.315	1.916	40.206
0.000	0.789	0.195	2.357	2.068	1.957	2.707
0.139	13.094	0.109	3.279	1.028	1.206	74.569
0.001	2.273	0.172	3.078	1.332	1.885	5.860
0.001	5.801	0.109	2.705	1.628	1.966	24.102
0.000	3.648	0.164	3.443	1.159	1.877	9.664
0.686	5.016	0.219	3.344	1.021	2.000	22.371
0.000	1.750	0.188	2.364	1.086	1.710	15.021
0.000	7.516	0.172	3.794	1.085	1.627	33.300
0.008	6.328	0.180	2.937	1.189	1.991	31.881
0.000	11.082	0.203	2.864	1.470	1.936	71.467
0.151	3.660	0.078	2.269	1.331	1.638	12.544
0.000	4.680	0.078	2.043	1.120	1.266	21.004
0.000	0.293	0.125	4.216	1.259	0.686	-9.687
0.000	8.617	0.148	4.238	2.652	1.939	42.125
0.000	0.949	0.211	2.097	1.592	1.991	3.167
0.000	15.254	0.102	4.181	1.141	1.986	102.503
0.001	5.270	0.188	1.882	1.011	1.760	30.413
0.000	10.305	0.125	6.290	6.856	1.966	56.626
0.079	10.363	0.156	2.574	2.103	1.673	63.318
0.000	8.234	0.180	2.134	1.024	1.929	43.572
0.000	2.484	0.133	2.617	1.184	0.700	6.995
0.000	5.531	0.219	2.476	1.125	1.842	33.331
0.144	0.926	0.203	2.904	1.091	1.927	2.525
0.000	5.449	0.141	4.262	1.542	1.372	27.241
0.259	7.398	0.188	3.362	1.308	1.939	54.294
0.019	14.625	0.172	3.686	1.084	1.997	90.704
0.000	4.031	0.164	4.926	1.241	1.969	13.809
0.000	11.285	0.148	4.097	1.376	1.974	63.602
0.021	14.344	0.141	1.749	1.024	0.452	97.077
0.000	0.742	0.242	2.687	1.092	1.994	13.615
0.064	12.199	0.156	2.601	1.396	1.899	75.419
0.000	4.898	0.195	2.193	1.108	1.370	26.814
0.004	14.480	0.102	3.445	5.639	1.733	93.760
0.000	15.785	0.156	3.391	1.128	1.519	103.517
0.015	12.566	0.188	1.847	1.947	1.038	69.283
0.000	11.656	0.125	1.303	1.064	1.927	66.954
0.424	7.496	0.164	4.305	1.447	1.948	56.848
0.120	1.066	0.211	3.031	1.006	1.722	2.279
0.000	2.910	0.172	2.448	1.412	1.339	15.371
0.000	11.645	0.188	2.031	1.071	1.072	67.523
0.000	6.777	0.164	2.365	1.705	1.846	41.540
0.012	4.605	0.180	2.637	1.058	1.504	30.836
0.000	6.324	0.219	2.808	1.090	1.743	47.888
0.000	0.578	0.117	3.019	1.048	2.000	4.253
0.198	8.504	0.125	4.374	1.024	1.641	42.453
0.000	15.789	0.109	2.411	1.208	1.798	90.767
0.000	2.148	0.102	2.945	1.343	1.114	0.675
0.064	14.605	0.172	3.142	1.015	1.348	83.531
0.001	4.082	0.188	2.708	1.003	1.969	21.365
0.193	11.836	0.125	3.655	1.262	1.702	80.791
0.000	6.215	0.141	4.010	1.431	1.995	33.358
0.092	13.000	0.125	2.425	1.012	1.525	78.377
0.000	0.883	0.156	2.187	5.087	1.926	27.611
0.019	1.777	0.117	1.975	1.242	1.840	6.759
0.024	10.059	0.266	3.600	1.641	1.399	74.297
0.000	4.203	0.141	3.927	1.418	1.904	43.900
0.004	7.520	0.219	3.342	1.175	1.956	42.510
0.000	10.898	0.086	2.365	1.524	1.536	64.440
0.001	6.059	0.156	3.905	1.188	1.873	25.481
0.098	2.336	0.156	2.480	1.150	1.998	5.924
0.008	0.988	0.109	4.283	1.472	1.998	-2.383
0.003	10.523	0.125	2.782	1.812	1.885	55.681
0.001	11.656	0.180	4.872	2.959	1.936	68.848
0.009	12.523	0.172	2.379	1.116	1.938	81.668
0.000	8.117	0.141	4.929	1.017	1.427	45.960
0.000	6.477	0.148	2.106	1.886	1.489	58.216
0.000	11.414	0.148	3.154	2.667	2.000	118.371
0.015	7.527	0.141	2.358	1.100	1.885	42.260
0.000	3.566	0.141	3.122	1.066	1.758	7.063
0.003	8.797	0.188	2.230	1.012	1.967	62.550
0.000	7.703	0.141	2.145	1.076	1.693	56.312
0.005	0.070	0.141	1.169	1.115	1.975	-8.475
0.000	1.473	0.203	2.754	1.202	1.847	12.046
0.000	1.688	0.211	3.070	1.492	1.954	7.659
0.001	3.445	0.148	3.428	1.005	1.927	11.305
0.003	9.816	0.195	4.220	1.042	1.990	50.026
0.013	4.645	0.156	2.826	1.606	1.921	26.248
0.000	12.254	0.156	2.912	1.626	0.617	67.326
0.300	11.613	0.125	2.542	1.003	1.886	83.066
0.000	15.477	0.211	1.866	1.915	1.737	87.681
0.042	0.578	0.188	4.032	1.202	0.556	-5.602
0.000	1.402	0.117	4.513	5.289	1.627	7.091
0.000	12.996	0.125	3.576	1.082	0.550	77.290
0.147	3.227	0.164	3.732	5.881	1.157	40.953
0.000	15.066	0.094	1.969	1.282	1.656	82.798
0.000	2.305	0.180	2.077	1.042	1.954	4.908
0.000	12.926	0.180	2.435	1.070	1.921	77.395
0.000	12.535	0.094	2.014	1.093	1.955	66.158
0.000	0.742	0.156	1.903	1.255	1.812	-4.514
0.024	13.414	0.172	2.735	1.143	0.623	78.693
0.002	14.012	0.164	2.589	1.679	1.765	84.685
0.000	15.672	0.109	4.826	2.439	1.970	83.739
0.000	6.371	0.156	2.377	1.195	1.975	45.028
0.000	10.645	0.156	1.714	1.177	1.992	66.829
0.003	1.914	0.164	2.094	1.223	1.981	-0.224
0.009	2.555	0.086	3.890	1.093	1.980	8.568
0.011	4.102	0.164	6.243	1.141	1.896	12.191
0.000	6.727	0.102	3.162	2.412	1.950	33.908
0.000	0.332	0.188	3.009	1.562	1.956	-7.832
0.000	4.234	0.133	2.151	1.058	1.994	15.887
0.000	5.707	0.148	1.246	1.638	1.702	44.101
0.104	4.332	0.242	3.832	1.335	0.452	27.024
0.000	14.070	0.109	5.199	1.546	0.948	75.000
0.029	1.719	0.164	2.936	1.031	1.956	12.065
0.000	13.082	0.172	2.052	2.365	1.322	100.251
0.000	10.926	0.172	3.903	1.091	1.891	56.454
0.000	11.477	0.148	1.973	3.202	1.908	73.599
0.003	3.945	0.141	2.829	1.672	1.602	29.003
0.030	5.078	0.180	2.842	1.218	1.846	25.372
0.000	11.102	0.148	3.420	1.215	1.986	68.894
0.011	0.270	0.172	2.677	1.158	1.454	-7.995
0.184	15.480	0.141	1.939	1.654	1.027	103.151
0.000	11.195	0.156	2.529	1.352	1.828	70.002
0.000	8.777	0.180	2.384	1.145	1.876	73.608
0.012	10.312	0.148	3.684	1.209	1.415	69.059
0.008	0.441	0.141	3.268	1.129	1.974	-9.978
0.045	13.516	0.141	1.973	3.065	1.112	79.033
0.001	6.387	0.180	3.793	1.627	1.562	35.088
0.001	4.309	0.180	3.368	1.210	0.531	15.947
0.000	4.445	0.125	2.389	1.014	1.063	41.159
0.000	5.805	0.156	1.802	1.008	1.994	27.466
0.000	1.949	0.172	1.762	1.063	1.978	9.124
0.020	13.871	0.156	4.044	1.093	1.840	77.354
